DateOfIssue, Date, value
2019-05-06 01:35:00, 2019-05-21 00:00:00, 68
2019-05-06 01:35:00, 2019-05-22 00:00:00, 68
2019-05-06 01:35:00, 2019-05-23 00:00:00, 67
2019-05-06 01:35:00, 2019-05-24 00:00:00, 67
2019-05-06 01:35:00, 2019-05-25 00:00:00, 67
2019-05-06 01:35:00, 2019-05-26 00:00:00, 67
2019-05-06 01:35:00, 2019-05-27 00:00:00, 69
2019-05-06 01:35:00, 2019-05-28 00:00:00, 68
2019-05-06 01:35:00, 2019-05-29 00:00:00, 69
2019-05-06 01:35:00, 2019-05-30 00:00:00, 70
2019-05-06 01:35:00, 2019-05-31 00:00:00, 72
2019-05-06 01:35:00, 2019-06-01 00:00:00, 75
2019-05-13 02:26:00, 2019-05-13 00:00:00, 76
2019-05-13 02:26:00, 2019-05-14 00:00:00, 76
2019-05-13 02:26:00, 2019-05-15 00:00:00, 76
2019-05-13 02:26:00, 2019-05-16 00:00:00, 76
2019-05-13 02:26:00, 2019-05-17 00:00:00, 76
2019-05-13 02:26:00, 2019-05-18 00:00:00, 72
2019-05-13 02:26:00, 2019-05-19 00:00:00, 72
2019-05-13 02:26:00, 2019-05-20 00:00:00, 72
2019-05-13 02:26:00, 2019-05-21 00:00:00, 68
2019-05-13 02:26:00, 2019-05-22 00:00:00, 68
2019-05-13 02:26:00, 2019-05-23 00:00:00, 67
2019-05-13 02:26:00, 2019-05-24 00:00:00, 67
2019-05-13 02:26:00, 2019-05-25 00:00:00, 67
2019-05-13 02:26:00, 2019-05-26 00:00:00, 67
2019-05-13 02:26:00, 2019-05-27 00:00:00, 69
2019-05-13 02:26:00, 2019-05-28 00:00:00, 68
2019-05-13 02:26:00, 2019-05-29 00:00:00, 69
2019-05-13 02:26:00, 2019-05-30 00:00:00, 70
2019-05-13 02:26:00, 2019-05-31 00:00:00, 72
2019-05-13 02:26:00, 2019-06-01 00:00:00, 74
2019-05-13 02:26:00, 2019-06-02 00:00:00, 76
2019-05-13 02:26:00, 2019-06-03 00:00:00, 77
2019-05-13 02:26:00, 2019-06-04 00:00:00, 77
2019-05-13 02:26:00, 2019-06-05 00:00:00, 77
2019-05-13 02:26:00, 2019-06-06 00:00:00, 77
2019-05-13 02:26:00, 2019-06-07 00:00:00, 77
2019-05-13 02:26:00, 2019-06-08 00:00:00, 77
2019-05-20 05:37:00, 2019-05-20 00:00:00, 69
2019-05-20 05:37:00, 2019-05-21 00:00:00, 69
2019-05-20 05:37:00, 2019-05-22 00:00:00, 68
2019-05-20 05:37:00, 2019-05-23 00:00:00, 67
2019-05-20 05:37:00, 2019-05-24 00:00:00, 67
2019-05-20 05:37:00, 2019-05-25 00:00:00, 67
2019-05-20 05:37:00, 2019-05-26 00:00:00, 67
2019-05-20 05:37:00, 2019-05-27 00:00:00, 67
2019-05-20 05:37:00, 2019-05-28 00:00:00, 67
2019-05-20 05:37:00, 2019-05-29 00:00:00, 67
2019-05-20 05:37:00, 2019-05-30 00:00:00, 70
2019-05-20 05:37:00, 2019-05-31 00:00:00, 72
2019-05-20 05:37:00, 2019-06-01 00:00:00, 74
2019-05-20 05:37:00, 2019-06-02 00:00:00, 76
2019-05-20 05:37:00, 2019-06-03 00:00:00, 76
2019-05-20 05:37:00, 2019-06-04 00:00:00, 76
2019-05-20 05:37:00, 2019-06-05 00:00:00, 76
2019-05-20 05:37:00, 2019-06-06 00:00:00, 76
2019-05-20 05:37:00, 2019-06-07 00:00:00, 76
2019-05-20 05:37:00, 2019-06-08 00:00:00, 76
2019-05-20 05:37:00, 2019-06-09 00:00:00, 76
2019-05-20 05:37:00, 2019-06-10 00:00:00, 76
2019-05-20 05:37:00, 2019-06-11 00:00:00, 74
2019-05-20 05:37:00, 2019-06-12 00:00:00, 72
2019-05-20 05:37:00, 2019-06-13 00:00:00, 72
2019-05-20 05:37:00, 2019-06-14 00:00:00, 70
2019-05-20 05:37:00, 2019-06-15 00:00:00, 70
2019-05-27 01:49:00, 2019-05-27 00:00:00, 67
2019-05-27 01:49:00, 2019-05-28 00:00:00, 67
2019-05-27 01:49:00, 2019-05-29 00:00:00, 67
2019-05-27 01:49:00, 2019-05-30 00:00:00, 67
2019-05-27 01:49:00, 2019-05-31 00:00:00, 68
2019-05-27 01:49:00, 2019-06-01 00:00:00, 70
2019-05-27 01:49:00, 2019-06-02 00:00:00, 72
2019-05-27 01:49:00, 2019-06-03 00:00:00, 72
2019-05-27 01:49:00, 2019-06-04 00:00:00, 72
2019-05-27 01:49:00, 2019-06-05 00:00:00, 72
2019-05-27 01:49:00, 2019-06-06 00:00:00, 72
2019-05-27 01:49:00, 2019-06-07 00:00:00, 72
2019-05-27 01:49:00, 2019-06-08 00:00:00, 72
2019-05-27 01:49:00, 2019-06-09 00:00:00, 72
2019-05-27 01:49:00, 2019-06-10 00:00:00, 72
2019-05-27 01:49:00, 2019-06-11 00:00:00, 72
2019-05-27 01:49:00, 2019-06-12 00:00:00, 72
2019-05-27 01:49:00, 2019-06-13 00:00:00, 72
2019-05-27 01:49:00, 2019-06-14 00:00:00, 70
2019-05-27 01:49:00, 2019-06-15 00:00:00, 68
2019-05-27 01:49:00, 2019-06-16 00:00:00, 67
2019-05-27 01:49:00, 2019-06-17 00:00:00, 67
2019-05-27 01:49:00, 2019-06-18 00:00:00, 67
2019-05-27 01:49:00, 2019-06-19 00:00:00, 67
2019-05-27 01:49:00, 2019-06-20 00:00:00, 67
2019-05-27 01:49:00, 2019-06-21 00:00:00, 67
2019-05-27 01:49:00, 2019-06-22 00:00:00, 67
2019-06-03 01:54:00, 2019-06-03 00:00:00, 71
2019-06-03 01:54:00, 2019-06-04 00:00:00, 72
2019-06-03 01:54:00, 2019-06-05 00:00:00, 72
2019-06-03 01:54:00, 2019-06-06 00:00:00, 72
2019-06-03 01:54:00, 2019-06-07 00:00:00, 72
2019-06-03 01:54:00, 2019-06-08 00:00:00, 72
2019-06-03 01:54:00, 2019-06-09 00:00:00, 72
2019-06-03 01:54:00, 2019-06-10 00:00:00, 72
2019-06-03 01:54:00, 2019-06-11 00:00:00, 72
2019-06-03 01:54:00, 2019-06-12 00:00:00, 72
2019-06-03 01:54:00, 2019-06-13 00:00:00, 72
2019-06-03 01:54:00, 2019-06-14 00:00:00, 72
2019-06-03 01:54:00, 2019-06-15 00:00:00, 72
2019-06-03 01:54:00, 2019-06-16 00:00:00, 72
2019-06-03 01:54:00, 2019-06-17 00:00:00, 71
2019-06-03 01:54:00, 2019-06-18 00:00:00, 70
2019-06-03 01:54:00, 2019-06-19 00:00:00, 70
2019-06-03 01:54:00, 2019-06-20 00:00:00, 70
2019-06-03 01:54:00, 2019-06-21 00:00:00, 70
2019-06-03 01:54:00, 2019-06-22 00:00:00, 70
2019-06-03 01:54:00, 2019-06-23 00:00:00, 70
2019-06-03 01:54:00, 2019-06-24 00:00:00, 70
2019-06-03 01:54:00, 2019-06-25 00:00:00, 70
2019-06-03 01:54:00, 2019-06-26 00:00:00, 70
2019-06-03 01:54:00, 2019-06-27 00:00:00, 70
2019-06-03 01:54:00, 2019-06-28 00:00:00, 70
2019-06-03 01:54:00, 2019-06-29 00:00:00, 70
2019-06-10 03:15:00, 2019-06-10 00:00:00, 68
2019-06-10 03:15:00, 2019-06-11 00:00:00, 68
2019-06-10 03:15:00, 2019-06-12 00:00:00, 68
2019-06-10 03:15:00, 2019-06-13 00:00:00, 68
2019-06-10 03:15:00, 2019-06-14 00:00:00, 68
2019-06-10 03:15:00, 2019-06-15 00:00:00, 68
2019-06-10 03:15:00, 2019-06-16 00:00:00, 68
2019-06-10 03:15:00, 2019-06-17 00:00:00, 68
2019-06-10 03:15:00, 2019-06-18 00:00:00, 68
2019-06-10 03:15:00, 2019-06-19 00:00:00, 68
2019-06-10 03:15:00, 2019-06-20 00:00:00, 68
2019-06-10 03:15:00, 2019-06-21 00:00:00, 68
2019-06-10 03:15:00, 2019-06-22 00:00:00, 68
2019-06-10 03:15:00, 2019-06-23 00:00:00, 68
2019-06-10 03:15:00, 2019-06-24 00:00:00, 68
2019-06-10 03:15:00, 2019-06-25 00:00:00, 68
2019-06-10 03:15:00, 2019-06-26 00:00:00, 68
2019-06-10 03:15:00, 2019-06-27 00:00:00, 68
2019-06-10 03:15:00, 2019-06-28 00:00:00, 68
2019-06-10 03:15:00, 2019-06-29 00:00:00, 68
2019-06-10 03:15:00, 2019-06-30 00:00:00, 68
2019-06-10 03:15:00, 2019-07-01 00:00:00, 68
2019-06-10 03:15:00, 2019-07-02 00:00:00, 68
2019-06-10 03:15:00, 2019-07-03 00:00:00, 68
2019-06-10 03:15:00, 2019-07-04 00:00:00, 68
2019-06-10 03:15:00, 2019-07-05 00:00:00, 68
2019-06-10 03:15:00, 2019-07-06 00:00:00, 68
2019-06-17 03:40:00, 2019-06-17 00:00:00, 67
2019-06-17 03:40:00, 2019-06-18 00:00:00, 67
2019-06-17 03:40:00, 2019-06-19 00:00:00, 67
2019-06-17 03:40:00, 2019-06-20 00:00:00, 67
2019-06-17 03:40:00, 2019-06-21 00:00:00, 67
2019-06-17 03:40:00, 2019-06-22 00:00:00, 67
2019-06-17 03:40:00, 2019-06-23 00:00:00, 67
2019-06-17 03:40:00, 2019-06-24 00:00:00, 68
2019-06-17 03:40:00, 2019-06-25 00:00:00, 68
2019-06-17 03:40:00, 2019-06-26 00:00:00, 68
2019-06-17 03:40:00, 2019-06-27 00:00:00, 68
2019-06-17 03:40:00, 2019-06-28 00:00:00, 69
2019-06-17 03:40:00, 2019-06-29 00:00:00, 69
2019-06-17 03:40:00, 2019-06-30 00:00:00, 69
2019-06-17 03:40:00, 2019-07-01 00:00:00, 69
2019-06-17 03:40:00, 2019-07-02 00:00:00, 69
2019-06-17 03:40:00, 2019-07-03 00:00:00, 69
2019-06-17 03:40:00, 2019-07-04 00:00:00, 69
2019-06-17 03:40:00, 2019-07-05 00:00:00, 68
2019-06-17 03:40:00, 2019-07-06 00:00:00, 68
2019-06-17 03:40:00, 2019-07-07 00:00:00, 69
2019-06-17 03:40:00, 2019-07-08 00:00:00, 69
2019-06-17 03:40:00, 2019-07-09 00:00:00, 69
2019-06-17 03:40:00, 2019-07-10 00:00:00, 68
2019-06-17 03:40:00, 2019-07-11 00:00:00, 68
2019-06-17 03:40:00, 2019-07-12 00:00:00, 67
2019-06-17 03:40:00, 2019-07-13 00:00:00, 66
2019-06-24 01:34:00, 2019-06-24 00:00:00, 67
2019-06-24 01:34:00, 2019-06-25 00:00:00, 67
2019-06-24 01:34:00, 2019-06-26 00:00:00, 67
2019-06-24 01:34:00, 2019-06-27 00:00:00, 67
2019-06-24 01:34:00, 2019-06-28 00:00:00, 67
2019-06-24 01:34:00, 2019-06-29 00:00:00, 67
2019-06-24 01:34:00, 2019-06-30 00:00:00, 67
2019-06-24 01:34:00, 2019-07-01 00:00:00, 68
2019-06-24 01:34:00, 2019-07-02 00:00:00, 69
2019-06-24 01:34:00, 2019-07-03 00:00:00, 69
2019-06-24 01:34:00, 2019-07-04 00:00:00, 69
2019-06-24 01:34:00, 2019-07-05 00:00:00, 68
2019-06-24 01:34:00, 2019-07-06 00:00:00, 68
2019-06-24 01:34:00, 2019-07-07 00:00:00, 69
2019-06-24 01:34:00, 2019-07-08 00:00:00, 69
2019-06-24 01:34:00, 2019-07-09 00:00:00, 69
2019-06-24 01:34:00, 2019-07-10 00:00:00, 68
2019-06-24 01:34:00, 2019-07-11 00:00:00, 68
2019-06-24 01:34:00, 2019-07-12 00:00:00, 67
2019-06-24 01:34:00, 2019-07-13 00:00:00, 67
2019-06-24 01:34:00, 2019-07-14 00:00:00, 67
2019-06-24 01:34:00, 2019-07-15 00:00:00, 67
2019-06-24 01:34:00, 2019-07-16 00:00:00, 67
2019-06-24 01:34:00, 2019-07-17 00:00:00, 67
2019-06-24 01:34:00, 2019-07-18 00:00:00, 67
2019-06-24 01:34:00, 2019-07-19 00:00:00, 67
2019-06-24 01:34:00, 2019-07-20 00:00:00, 67
2019-07-01 01:41:00, 2019-07-01 00:00:00, 68
2019-07-01 01:41:00, 2019-07-02 00:00:00, 68
2019-07-01 01:41:00, 2019-07-03 00:00:00, 68
2019-07-01 01:41:00, 2019-07-04 00:00:00, 68
2019-07-01 01:41:00, 2019-07-05 00:00:00, 68
2019-07-01 01:41:00, 2019-07-06 00:00:00, 68
2019-07-01 01:41:00, 2019-07-07 00:00:00, 68
2019-07-01 01:41:00, 2019-07-08 00:00:00, 69
2019-07-01 01:41:00, 2019-07-09 00:00:00, 69
2019-07-01 01:41:00, 2019-07-10 00:00:00, 68
2019-07-01 01:41:00, 2019-07-11 00:00:00, 68
2019-07-01 01:41:00, 2019-07-12 00:00:00, 67
2019-07-01 01:41:00, 2019-07-13 00:00:00, 67
2019-07-01 01:41:00, 2019-07-14 00:00:00, 67
2019-07-01 01:41:00, 2019-07-15 00:00:00, 67
2019-07-01 01:41:00, 2019-07-16 00:00:00, 67
2019-07-01 01:41:00, 2019-07-17 00:00:00, 67
2019-07-01 01:41:00, 2019-07-18 00:00:00, 67
2019-07-01 01:41:00, 2019-07-19 00:00:00, 67
2019-07-01 01:41:00, 2019-07-20 00:00:00, 68
2019-07-01 01:41:00, 2019-07-21 00:00:00, 68
2019-07-01 01:41:00, 2019-07-22 00:00:00, 68
2019-07-01 01:41:00, 2019-07-23 00:00:00, 68
2019-07-01 01:41:00, 2019-07-24 00:00:00, 68
2019-07-01 01:41:00, 2019-07-25 00:00:00, 68
2019-07-01 01:41:00, 2019-07-26 00:00:00, 68
2019-07-01 01:41:00, 2019-07-27 00:00:00, 68
2019-07-08 02:05:00, 2019-07-08 00:00:00, 67
2019-07-08 02:05:00, 2019-07-09 00:00:00, 67
2019-07-08 02:05:00, 2019-07-10 00:00:00, 67
2019-07-08 02:05:00, 2019-07-11 00:00:00, 67
2019-07-08 02:05:00, 2019-07-12 00:00:00, 67
2019-07-08 02:05:00, 2019-07-13 00:00:00, 67
2019-07-08 02:05:00, 2019-07-14 00:00:00, 67
2019-07-08 02:05:00, 2019-07-15 00:00:00, 67
2019-07-08 02:05:00, 2019-07-16 00:00:00, 67
2019-07-08 02:05:00, 2019-07-17 00:00:00, 67
2019-07-08 02:05:00, 2019-07-18 00:00:00, 67
2019-07-08 02:05:00, 2019-07-19 00:00:00, 67
2019-07-08 02:05:00, 2019-07-20 00:00:00, 67
2019-07-08 02:05:00, 2019-07-21 00:00:00, 67
2019-07-08 02:05:00, 2019-07-22 00:00:00, 67
2019-07-08 02:05:00, 2019-07-23 00:00:00, 67
2019-07-08 02:05:00, 2019-07-24 00:00:00, 67
2019-07-08 02:05:00, 2019-07-25 00:00:00, 67
2019-07-08 02:05:00, 2019-07-26 00:00:00, 67
2019-07-08 02:05:00, 2019-07-27 00:00:00, 67
2019-07-08 02:05:00, 2019-07-28 00:00:00, 67
2019-07-08 02:05:00, 2019-07-29 00:00:00, 67
2019-07-08 02:05:00, 2019-07-30 00:00:00, 67
2019-07-08 02:05:00, 2019-07-31 00:00:00, 67
2019-07-08 02:05:00, 2019-08-01 00:00:00, 67
2019-07-08 02:05:00, 2019-08-02 00:00:00, 67
2019-07-08 02:05:00, 2019-08-03 00:00:00, 67
2019-07-15 02:23:00, 2019-07-15 00:00:00, 67
2019-07-15 02:23:00, 2019-07-16 00:00:00, 67
2019-07-15 02:23:00, 2019-07-17 00:00:00, 67
2019-07-15 02:23:00, 2019-07-18 00:00:00, 67
2019-07-15 02:23:00, 2019-07-19 00:00:00, 67
2019-07-15 02:23:00, 2019-07-20 00:00:00, 67
2019-07-15 02:23:00, 2019-07-21 00:00:00, 67
2019-07-15 02:23:00, 2019-07-22 00:00:00, 67
2019-07-15 02:23:00, 2019-07-23 00:00:00, 67
2019-07-15 02:23:00, 2019-07-24 00:00:00, 67
2019-07-15 02:23:00, 2019-07-25 00:00:00, 67
2019-07-15 02:23:00, 2019-07-26 00:00:00, 67
2019-07-15 02:23:00, 2019-07-27 00:00:00, 67
2019-07-15 02:23:00, 2019-07-28 00:00:00, 67
2019-07-15 02:23:00, 2019-07-29 00:00:00, 67
2019-07-15 02:23:00, 2019-07-30 00:00:00, 67
2019-07-15 02:23:00, 2019-07-31 00:00:00, 67
2019-07-15 02:23:00, 2019-08-01 00:00:00, 67
2019-07-15 02:23:00, 2019-08-02 00:00:00, 67
2019-07-15 02:23:00, 2019-08-03 00:00:00, 67
2019-07-15 02:23:00, 2019-08-04 00:00:00, 67
2019-07-15 02:23:00, 2019-08-05 00:00:00, 67
2019-07-15 02:23:00, 2019-08-06 00:00:00, 67
2019-07-15 02:23:00, 2019-08-07 00:00:00, 67
2019-07-15 02:23:00, 2019-08-08 00:00:00, 67
2019-07-15 02:23:00, 2019-08-09 00:00:00, 67
2019-07-15 02:23:00, 2019-08-10 00:00:00, 67
2019-07-22 02:09:00, 2019-07-22 00:00:00, 67
2019-07-22 02:09:00, 2019-07-23 00:00:00, 67
2019-07-22 02:09:00, 2019-07-24 00:00:00, 67
2019-07-22 02:09:00, 2019-07-25 00:00:00, 67
2019-07-22 02:09:00, 2019-07-26 00:00:00, 67
2019-07-22 02:09:00, 2019-07-27 00:00:00, 67
2019-07-22 02:09:00, 2019-07-28 00:00:00, 67
2019-07-22 02:09:00, 2019-07-29 00:00:00, 67
2019-07-22 02:09:00, 2019-07-30 00:00:00, 67
2019-07-22 02:09:00, 2019-07-31 00:00:00, 67
2019-07-22 02:09:00, 2019-08-01 00:00:00, 67
2019-07-22 02:09:00, 2019-08-02 00:00:00, 67
2019-07-22 02:09:00, 2019-08-03 00:00:00, 67
2019-07-22 02:09:00, 2019-08-04 00:00:00, 67
2019-07-22 02:09:00, 2019-08-05 00:00:00, 67
2019-07-22 02:09:00, 2019-08-06 00:00:00, 67
2019-07-22 02:09:00, 2019-08-07 00:00:00, 67
2019-07-22 02:09:00, 2019-08-08 00:00:00, 67
2019-07-22 02:09:00, 2019-08-09 00:00:00, 67
2019-07-22 02:09:00, 2019-08-10 00:00:00, 67
2019-07-22 02:09:00, 2019-08-11 00:00:00, 67
2019-07-22 02:09:00, 2019-08-12 00:00:00, 67
2019-07-22 02:09:00, 2019-08-13 00:00:00, 67
2019-07-22 02:09:00, 2019-08-14 00:00:00, 67
2019-07-22 02:09:00, 2019-08-15 00:00:00, 67
2019-07-22 02:09:00, 2019-08-16 00:00:00, 67
2019-07-22 02:09:00, 2019-08-17 00:00:00, 67
2019-07-29 01:17:00, 2019-07-29 00:00:00, 67
2019-07-29 01:17:00, 2019-07-30 00:00:00, 67
2019-07-29 01:17:00, 2019-07-31 00:00:00, 67
2019-07-29 01:17:00, 2019-08-01 00:00:00, 67
2019-07-29 01:17:00, 2019-08-02 00:00:00, 67
2019-07-29 01:17:00, 2019-08-03 00:00:00, 67
2019-07-29 01:17:00, 2019-08-04 00:00:00, 67
2019-07-29 01:17:00, 2019-08-05 00:00:00, 67
2019-07-29 01:17:00, 2019-08-06 00:00:00, 67
2019-07-29 01:17:00, 2019-08-07 00:00:00, 67
2019-07-29 01:17:00, 2019-08-08 00:00:00, 67
2019-07-29 01:17:00, 2019-08-09 00:00:00, 67
2019-07-29 01:17:00, 2019-08-10 00:00:00, 67
2019-07-29 01:17:00, 2019-08-11 00:00:00, 67
2019-07-29 01:17:00, 2019-08-12 00:00:00, 67
2019-07-29 01:17:00, 2019-08-13 00:00:00, 67
2019-07-29 01:17:00, 2019-08-14 00:00:00, 67
2019-07-29 01:17:00, 2019-08-15 00:00:00, 67
2019-07-29 01:17:00, 2019-08-16 00:00:00, 67
2019-07-29 01:17:00, 2019-08-17 00:00:00, 67
2019-07-29 01:17:00, 2019-08-18 00:00:00, 67
2019-07-29 01:17:00, 2019-08-19 00:00:00, 67
2019-07-29 01:17:00, 2019-08-20 00:00:00, 67
2019-07-29 01:17:00, 2019-08-21 00:00:00, 67
2019-07-29 01:17:00, 2019-08-22 00:00:00, 67
2019-07-29 01:17:00, 2019-08-23 00:00:00, 67
2019-07-29 01:17:00, 2019-08-24 00:00:00, 67
2019-08-05 03:39:00, 2019-08-05 00:00:00, 67
2019-08-05 03:39:00, 2019-08-06 00:00:00, 67
2019-08-05 03:39:00, 2019-08-07 00:00:00, 67
2019-08-05 03:39:00, 2019-08-08 00:00:00, 67
2019-08-05 03:39:00, 2019-08-09 00:00:00, 67
2019-08-05 03:39:00, 2019-08-10 00:00:00, 67
2019-08-05 03:39:00, 2019-08-11 00:00:00, 67
2019-08-05 03:39:00, 2019-08-12 00:00:00, 67
2019-08-05 03:39:00, 2019-08-13 00:00:00, 67
2019-08-05 03:39:00, 2019-08-14 00:00:00, 67
2019-08-05 03:39:00, 2019-08-15 00:00:00, 67
2019-08-05 03:39:00, 2019-08-16 00:00:00, 67
2019-08-05 03:39:00, 2019-08-17 00:00:00, 67
2019-08-05 03:39:00, 2019-08-18 00:00:00, 67
2019-08-05 03:39:00, 2019-08-19 00:00:00, 67
2019-08-05 03:39:00, 2019-08-20 00:00:00, 67
2019-08-05 03:39:00, 2019-08-21 00:00:00, 67
2019-08-05 03:39:00, 2019-08-22 00:00:00, 67
2019-08-05 03:39:00, 2019-08-23 00:00:00, 67
2019-08-05 03:39:00, 2019-08-24 00:00:00, 67
2019-08-05 03:39:00, 2019-08-25 00:00:00, 67
2019-08-05 03:39:00, 2019-08-26 00:00:00, 67
2019-08-05 03:39:00, 2019-08-27 00:00:00, 67
2019-08-05 03:39:00, 2019-08-28 00:00:00, 67
2019-08-05 03:39:00, 2019-08-29 00:00:00, 67
2019-08-05 03:39:00, 2019-08-30 00:00:00, 67
2019-08-05 03:39:00, 2019-08-31 00:00:00, 67
2019-08-12 06:25:00, 2019-08-12 00:00:00, 67
2019-08-12 06:25:00, 2019-08-13 00:00:00, 67
2019-08-12 06:25:00, 2019-08-14 00:00:00, 67
2019-08-12 06:25:00, 2019-08-15 00:00:00, 67
2019-08-12 06:25:00, 2019-08-16 00:00:00, 67
2019-08-12 06:25:00, 2019-08-17 00:00:00, 67
2019-08-12 06:25:00, 2019-08-18 00:00:00, 67
2019-08-12 06:25:00, 2019-08-19 00:00:00, 67
2019-08-12 06:25:00, 2019-08-20 00:00:00, 67
2019-08-12 06:25:00, 2019-08-21 00:00:00, 67
2019-08-12 06:25:00, 2019-08-22 00:00:00, 67
2019-08-12 06:25:00, 2019-08-23 00:00:00, 67
2019-08-12 06:25:00, 2019-08-24 00:00:00, 67
2019-08-12 06:25:00, 2019-08-25 00:00:00, 67
2019-08-12 06:25:00, 2019-08-26 00:00:00, 67
2019-08-12 06:25:00, 2019-08-27 00:00:00, 67
2019-08-12 06:25:00, 2019-08-28 00:00:00, 67
2019-08-12 06:25:00, 2019-08-29 00:00:00, 67
2019-08-12 06:25:00, 2019-08-30 00:00:00, 67
2019-08-12 06:25:00, 2019-08-31 00:00:00, 67
2019-08-12 06:25:00, 2019-09-01 00:00:00, 67
2019-08-12 06:25:00, 2019-09-02 00:00:00, 67
2019-08-12 06:25:00, 2019-09-03 00:00:00, 67
2019-08-12 06:25:00, 2019-09-04 00:00:00, 67
2019-08-12 06:25:00, 2019-09-05 00:00:00, 67
2019-08-12 06:25:00, 2019-09-06 00:00:00, 67
2019-08-12 06:25:00, 2019-09-07 00:00:00, 67
2019-08-19 01:41:00, 2019-08-19 00:00:00, 68
2019-08-19 01:41:00, 2019-08-20 00:00:00, 68
2019-08-19 01:41:00, 2019-08-21 00:00:00, 68
2019-08-19 01:41:00, 2019-08-22 00:00:00, 68
2019-08-19 01:41:00, 2019-08-23 00:00:00, 68
2019-08-19 01:41:00, 2019-08-24 00:00:00, 68
2019-08-19 01:41:00, 2019-08-25 00:00:00, 68
2019-08-19 01:41:00, 2019-08-26 00:00:00, 67
2019-08-19 01:41:00, 2019-08-27 00:00:00, 67
2019-08-19 01:41:00, 2019-08-28 00:00:00, 67
2019-08-19 01:41:00, 2019-08-29 00:00:00, 67
2019-08-19 01:41:00, 2019-08-30 00:00:00, 67
2019-08-19 01:41:00, 2019-08-31 00:00:00, 67
2019-08-19 01:41:00, 2019-09-01 00:00:00, 67
2019-08-19 01:41:00, 2019-09-02 00:00:00, 67
2019-08-19 01:41:00, 2019-09-03 00:00:00, 67
2019-08-19 01:41:00, 2019-09-04 00:00:00, 67
2019-08-19 01:41:00, 2019-09-05 00:00:00, 67
2019-08-19 01:41:00, 2019-09-06 00:00:00, 67
2019-08-19 01:41:00, 2019-09-07 00:00:00, 67
2019-08-19 01:41:00, 2019-09-08 00:00:00, 67
2019-08-19 01:41:00, 2019-09-09 00:00:00, 67
2019-08-19 01:41:00, 2019-09-10 00:00:00, 67
2019-08-19 01:41:00, 2019-09-11 00:00:00, 67
2019-08-19 01:41:00, 2019-09-12 00:00:00, 68
2019-08-19 01:41:00, 2019-09-13 00:00:00, 68
2019-08-19 01:41:00, 2019-09-14 00:00:00, 68
2019-08-26 05:41:00, 2019-08-26 00:00:00, 67
2019-08-26 05:41:00, 2019-08-27 00:00:00, 67
2019-08-26 05:41:00, 2019-08-28 00:00:00, 67
2019-08-26 05:41:00, 2019-08-29 00:00:00, 67
2019-08-26 05:41:00, 2019-08-30 00:00:00, 67
2019-08-26 05:41:00, 2019-08-31 00:00:00, 67
2019-08-26 05:41:00, 2019-09-01 00:00:00, 67
2019-08-26 05:41:00, 2019-09-02 00:00:00, 67
2019-08-26 05:41:00, 2019-09-03 00:00:00, 67
2019-08-26 05:41:00, 2019-09-04 00:00:00, 67
2019-08-26 05:41:00, 2019-09-05 00:00:00, 67
2019-08-26 05:41:00, 2019-09-06 00:00:00, 67
2019-08-26 05:41:00, 2019-09-07 00:00:00, 67
2019-08-26 05:41:00, 2019-09-08 00:00:00, 67
2019-08-26 05:41:00, 2019-09-09 00:00:00, 67
2019-08-26 05:41:00, 2019-09-10 00:00:00, 67
2019-08-26 05:41:00, 2019-09-11 00:00:00, 67
2019-08-26 05:41:00, 2019-09-12 00:00:00, 68
2019-08-26 05:41:00, 2019-09-13 00:00:00, 68
2019-08-26 05:41:00, 2019-09-14 00:00:00, 68
2019-08-26 05:41:00, 2019-09-15 00:00:00, 68
2019-08-26 05:41:00, 2019-09-16 00:00:00, 67
2019-08-26 05:41:00, 2019-09-17 00:00:00, 67
2019-08-26 05:41:00, 2019-09-18 00:00:00, 67
2019-08-26 05:41:00, 2019-09-19 00:00:00, 67
2019-08-26 05:41:00, 2019-09-20 00:00:00, 67
2019-08-26 05:41:00, 2019-09-21 00:00:00, 67
2019-09-02 02:07:00, 2019-09-02 00:00:00, 68
2019-09-02 02:07:00, 2019-09-03 00:00:00, 68
2019-09-02 02:07:00, 2019-09-04 00:00:00, 68
2019-09-02 02:07:00, 2019-09-05 00:00:00, 68
2019-09-02 02:07:00, 2019-09-06 00:00:00, 68
2019-09-02 02:07:00, 2019-09-07 00:00:00, 68
2019-09-02 02:07:00, 2019-09-08 00:00:00, 68
2019-09-02 02:07:00, 2019-09-09 00:00:00, 68
2019-09-02 02:07:00, 2019-09-10 00:00:00, 67
2019-09-02 02:07:00, 2019-09-11 00:00:00, 67
2019-09-02 02:07:00, 2019-09-12 00:00:00, 67
2019-09-02 02:07:00, 2019-09-13 00:00:00, 67
2019-09-02 02:07:00, 2019-09-14 00:00:00, 67
2019-09-02 02:07:00, 2019-09-15 00:00:00, 67
2019-09-02 02:07:00, 2019-09-16 00:00:00, 67
2019-09-02 02:07:00, 2019-09-17 00:00:00, 67
2019-09-02 02:07:00, 2019-09-18 00:00:00, 67
2019-09-02 02:07:00, 2019-09-19 00:00:00, 67
2019-09-02 02:07:00, 2019-09-20 00:00:00, 67
2019-09-02 02:07:00, 2019-09-21 00:00:00, 67
2019-09-02 02:07:00, 2019-09-22 00:00:00, 67
2019-09-02 02:07:00, 2019-09-23 00:00:00, 68
